main	sub	테이블명	사용구분
fin	재무회계	fin_uc_prm_cr_adm	0
fin	재무회계	fin_crd_ldg	0
fin	재무회계	fin_bdl_tf_tf_spc	0
fin	재무회계	fin_txaf_cls_adm	0
fin	재무회계	fin_epay_stm	0
fin	재무회계	fin_tblam_list	0
fin	재무회계	fin_fc_vl_inr	0
fin	재무회계	fin_crpca_mb_info_crt_rcv	0
fin	재무회계	fin_dy_fd_adm	0
fin	재무회계	fin_crpca_ar	0
fin	재무회계	fin_rtman_spc_acc_rltn	0
fin	재무회계	fin_bfdy_tblam	0
fin	재무회계	fin_mnth_fd_xp	0
fin	재무회계	fin_bzwpl	0
fin	재무회계	fin_nfnc_invst_rstm	0
fin	재무회계	fin_bdl_amg_act_ta	0
fin	재무회계	fin_amg_act_is	0
fin	재무회계	fin_dtcl_ifrs_tacc_ldg	0
fin	재무회계	fin_bdg_dp_spc	0
fin	재무회계	fin_pypl	0
fin	재무회계	fin_cract_chk_bk	0
fin	재무회계	fin_dcl_it_ap_adm	0
fin	재무회계	fin_spc_acc_tf_vrf	0
fin	재무회계	fin_dcl_it_adm	0
fin	재무회계	fin_erp_bz_avtb_st_it	0
fin	재무회계	fin_acct_dot	0
fin	재무회계	fin_intnl_dl_slp_spc	0
fin	재무회계	fin_crd_rt	0
fin	재무회계	fin_dmcy_ibnf_spc	0
fin	재무회계	fin_slp_ap_py_rq	0
fin	재무회계	fin_bdg_dp_dv_spc	0
fin	재무회계	fin_dcl_inp_auth_adm	0
fin	재무회계	fin_dm_sy_txaf_rpr	0
fin	재무회계	fin_imtmc_acs_snd_tlm	0
fin	재무회계	fin_paff_cls_da	0
fin	재무회계	fin_lq_cscl_pvl_dt	0
fin	재무회계	fin_bnc_dp_sts_ldg	0
fin	재무회계	fin_acct_tf	0
fin	재무회계	fin_crpca_dl_spc_rcv	0
fin	재무회계	fin_badbt_pv_ba_info	0
fin	재무회계	fin_ltrm_crfw_nwcrt	0
fin	재무회계	fin_cash_rdmny_cls	0
fin	재무회계	fin_inr_memo	0
fin	재무회계	fin_spcf_bsns_dl_bj	0
fin	재무회계	fin_rtman_tf	0
fin	재무회계	fin_crpca_rq_adm	0
fin	재무회계	fin_wdrc_agre_ars_auth	0
fin	재무회계	fin_br_fd_rdmny_cls	0
fin	재무회계	fin_kko_pay_cu_crr	0
fin	재무회계	fin_inr_tacc_ldg	0
fin	재무회계	fin_cls_slp_info	0
fin	재무회계	fin_dp_ldg_memo_crr	0
fin	재무회계	fin_ocls_form	0
fin	재무회계	fin_rppsc_ap	0
fin	재무회계	fin_np_acc_ldg	1
fin	재무회계	fin_auth_dlg	0
fin	재무회계	fin_us_st_dt	0
fin	재무회계	fin_bdl_tf_ap	0
fin	재무회계	fin_py_xc_spc	0
fin	재무회계	fin_usr_ic_xc	0
fin	재무회계	fin_adtx_inr	0
fin	재무회계	fin_dacs_pypl	0
fin	재무회계	fin_cu_st	0
fin	재무회계	fin_py_st_ch_crr	0
fin	재무회계	fin_acct_ch_crr	0
fin	재무회계	fin_elec_txbll	0
fin	재무회계	fin_wh_cltn_rpr	0
fin	재무회계	fin_et_rv_sb	0
fin	재무회계	fin_tacc_ldg	0
fin	재무회계	fin_inr_edamt_sb	0
fin	재무회계	fin_tabl_clm_atr	0
fin	재무회계	fin_epay_stm_rq	0
fin	재무회계	fin_py_actin_ch_crr	0
fin	재무회계	fin_dsh_bll_crr	0
fin	재무회계	fin_bzcs_rcapm_cr	0
fin	재무회계	fin_dl_rq_pnt_dt	0
fin	재무회계	fin_cract_chk	0
fin	재무회계	fin_mnts_prm_prv	0
fin	재무회계	fin_br_fd_spc	0
fin	재무회계	fin_act_adt_da_adm	0
fin	재무회계	fin_bdl_ldg_ta	0
fin	재무회계	fin_bll_ldg	0
fin	재무회계	fin_rm_nd_hms	0
fin	재무회계	fin_dlplc_rgt_evnt	0
fin	재무회계	fin_bzcs_prvmn_list	0
fin	재무회계	fin_crpca_mb_tlm_crt_rcv	0
fin	재무회계	fin_imtmc_outs_org_auth	0
fin	재무회계	fin_invst_fd_op	0
fin	재무회계	fin_cls_form_it	0
fin	재무회계	fin_vnc_as	0
fin	재무회계	fin_crpca_rq_dtspc	0
fin	재무회계	fin_py_cr	1
fin	재무회계	fin_nfnc_rtm_slr_ba	0
fin	재무회계	fin_bdg_dp	0
fin	재무회계	fin_crd_jngms	0
fin	재무회계	fin_svi_ase	0
fin	재무회계	fin_rgd_rent	0
fin	재무회계	fin_lpnt_mbrs_ctm_mpp	0
fin	재무회계	fin_crpca_outs_rcv_da	0
fin	재무회계	fin_spc_agr_entp	0
fin	재무회계	fin_acct	0
fin	재무회계	fin_rtm_slp	0
fin	재무회계	fin_ldg_ch_rq	0
fin	재무회계	fin_dy_avtot	0
fin	재무회계	fin_tf_bk_as_st	0
fin	재무회계	fin_lq_xc	0
fin	재무회계	fin_rpbl_rfamt	0
fin	재무회계	fin_badbt_pv_da	0
fin	재무회계	fin_txaf_pym_slp_info	0
fin	재무회계	fin_ifrs_tacc_ldg	0
fin	재무회계	fin_rinsc_lq_da	0
fin	재무회계	fin_ntacc_ch_crr	0
fin	재무회계	fin_condt	0
fin	재무회계	fin_bdl_tf_dl_spc	0
fin	재무회계	fin_dl_rq_bj	0
fin	재무회계	fin_us_st	0
fin	재무회계	fin_dl_rq_spc_hdcft_crt	0
fin	재무회계	fin_rv_etdl_rq	0
fin	재무회계	fin_rtm_slp_spc	0
fin	재무회계	fin_ldg_ch_clm	0
fin	재무회계	fin_pa_it_spc	0
fin	재무회계	fin_fd_dlrpt	0
fin	재무회계	fin_rv_ctl_adm	0
fin	재무회계	fin_ifrs_fina_tlm_tot	0
fin	재무회계	fin_rv_etdl_dl_spc	0
fin	재무회계	fin_spl_stm_navpay_rq_ap	0
fin	재무회계	fin_shinbn_rltn	0
fin	재무회계	fin_elec_txbll_rltn	0
fin	재무회계	fin_whtx_acc_mpp	0
fin	재무회계	fin_rtm_ifrs_tacc_ldg	0
fin	재무회계	fin_dat_exec_vrf	0
fin	재무회계	fin_bnc_dp_ldg	0
fin	재무회계	fin_dl_rq_spc	0
fin	재무회계	fin_acc_dot	0
fin	재무회계	fin_whtx_inr	0
fin	재무회계	fin_prm_rv_sb	1
fin	재무회계	fin_bzcs_it_set	0
fin	재무회계	fin_slp_spc	1
fin	재무회계	fin_adtx_rpr	0
fin	재무회계	fin_bsns_schd	0
fin	재무회계	fin_crptx_pd_rstx_st	0
fin	재무회계	fin_imtmc_acs_snd	0
fin	재무회계	fin_dt_adm	0
fin	재무회계	fin_dl_grttg_er_omit	0
fin	재무회계	fin_bdg_dp_cnn_ldg	0
fin	재무회계	fin_spcf_bsns_auth_adm	0
fin	재무회계	fin_scrt	0
fin	재무회계	fin_edutx_nfina_da	0
fin	재무회계	fin_bdg_dp_evd_info	0
fin	재무회계	fin_nfnc_aro	0
fin	재무회계	fin_act_cls_adm	0
fin	재무회계	fin_amg_act_dp_requ	0
fin	재무회계	fin_rins_nd_crst_anal	0
fin	재무회계	fin_l_pay_auth_rq	0
fin	재무회계	fin_crd_binno	0
fin	재무회계	fin_crpca_us_spc_tot	0
ins	계약	ins_pln_rcn_adm	0
ins	계약	ins_ins_cr	1
ins	계약	ins_oj_tp_peamt	0
ins	계약	ins_oj_lctn	0
ins	계약	ins_rk_tp_md_cfc	0
ins	계약	ins_xol_clm	0
ins	계약	ins_cr_apl_ud_adm	0
ins	계약	ins_gren_cr_info	0
ins	계약	ins_cr_cvr_cmplm_spc	0
ins	계약	ins_cvrcl_net_av	0
ins	계약	ins_nrdps_tisrd_atr	1
ins	계약	ins_cr_cvr_rt	0
ins	계약	ins_xol_victm	0
ins	계약	ins_oj_mnamt	0
ins	계약	ins_index_sts	0
ins	계약	ins_nrdps_prsn_spc	0
ins	계약	ins_cr_oj_self_chamt	0
ins	계약	ins_ins_cr_bld	0
ins	계약	ins_icdc_napc_yr_adm	0
ins	계약	ins_cr_ltrm_cvr	0
ins	계약	ins_cr_cvr	1
ins	계약	ins_hpcar_srv_adm	0
ins	계약	ins_oj_bdl_cmp_lm	0
ins	계약	ins_oj_cc_ba_elm	0
ins	계약	ins_cmins_rt_cc_spc	0
ins	계약	ins_tx_cc_sp	0
ins	계약	ins_oj_list_itm	0
ins	계약	ins_hpcar_srv_sms_rq	0
ins	계약	ins_cr_clm_drv_info	0
ins	계약	ins_rtamt_ariv	0
ins	계약	ins_trt_cnc_ntc	0
ins	계약	ins_sl_crst	0
ins	계약	ins_smamt_clm_ex	0
ins	계약	ins_whpy_rq	1
ins	계약	ins_ins_cr_bld_str	0
ins	계약	ins_hgrk_grp_bj_cr	0
ins	계약	ins_cr_tp_dhstf_crr	0
ins	계약	ins_xc_nt_relpc	0
ins	계약	ins_cr_oj_ad_atrvl	0
ins	계약	ins_cr_milxc_rst_info	0
ins	계약	ins_cvr_mnamt	0
ins	계약	ins_udw_dscrt	0
ins	계약	ins_cr_sl_cvr	0
ins	계약	ins_emeg_mvo_srv	0
ins	계약	ins_ins_cr_mnamt	0
ins	계약	ins_cr_ln_info	0
ins	계약	ins_pym_grc_rq	0
ins	계약	ins_cr_rk_tp	0
ins	계약	ins_cr_prm_dc	0
ins	계약	ins_cr_srp_spc	0
ins	계약	ins_inr_cr	1
ins	계약	ins_cr_milg_xc_entp	0
ins	계약	ins_rvi_adm	0
ins	계약	ins_oj_accpt_plc	0
ins	계약	ins_apl_lmit_adm	0
ins	계약	ins_cr_aqr_rt_mnamt	0
ins	계약	ins_cr_oj_nrdps_list	0
ins	계약	ins_pln_nv_rst	0
ins	계약	ins_cr_re_rk_rnamt	0
ins	계약	ins_condt	0
ins	계약	ins_cr_oj	0
ins	계약	ins_cr_acsr_mch_eqamt	0
ins	계약	ins_cr_aqr_rt	0
ins	계약	ins_ins_cr_memo_adm	0
ins	계약	ins_hpcar_srv_rcp	0
ins	계약	ins_cr_cr_ad	0
ins	계약	ins_cr_pr_es_dt	0
ins	계약	ins_pln_rcn_adm_crr	0
ins	계약	ins_cr_udrtk_atps	0
ins	계약	ins_rkcl_cvr_mnamt	0
ins	계약	ins_cr_ad_info	0
ins	계약	ins_cr_st_crr	1
ins	계약	ins_cr_milxc_oper_info	0
ins	계약	ins_cr_py_act_rq	0
ins	계약	ins_cvr_mn_asamt	0
ins	계약	ins_cr_rt	0
ins	계약	ins_crbe_nc_mtt	0
ins	계약	ins_emeg_clm_mvo_rst	0
ins	계약	ins_cr_nc_mtt_scwnd	0
ins	계약	ins_cr_xp_rtamt	0
ins	계약	ins_cr_nds_dt	0
ins	계약	ins_cr_pr_es	0
ins	계약	ins_cr_cvr_ad	0
ins	계약	ins_cr_cr_info	0
ins	계약	ins_cr_same_ply	0
ins	계약	ins_oj_cirm_bn	0
ins	계약	ins_oj_cc_ba	0
ins	계약	ins_cvr_ad_atrvl	0
ins	계약	ins_cr_cr_dctp_milg	0
ins	계약	ins_cm_mtd	1
ins	계약	ins_rtamt_cc_spc	0
ins	계약	ins_isamt_dt_spc	0
ins	계약	ins_cr_nds_py_act	0
ins	계약	ins_cr_nc_mtt	1
ins	계약	ins_pln_rcn_adm_rst_rcv	0
ins	계약	ins_dherc_sts	0
ins	계약	ins_cr_ad_atrvl	0
ins	계약	ins_oj_relpc	0
ins	계약	ins_cr_cvr_nrdps_avage	0
ins	계약	ins_condt_mnamt	0
ins	계약	ins_whpy_bj	1
ins	계약	ins_cumny_cc_spc	0
ins	계약	ins_cmins_rt_cc_oj	0
ins	계약	ins_ntp_cs_lbtrs	0
ins	계약	ins_cr_relpc_ad_atrvl	0
ins	계약	ins_cr_ovse_stay_rlpmi_pym_stop_rq	0
ins	계약	ins_cr_relpc_rel	1
ins	계약	ins_cr_same_ply_gp	0
ins	계약	ins_cr_relpc	1
ins	계약	ins_cr_nds_mstr	0
ins	계약	ins_cr_sbcvr_spc	0
ins	계약	ins_cr_clm_cr	0
ins	계약	ins_cr_nds_tp	0
ins	계약	ins_xc_cr_adm	0
ins	계약	ins_cmpg_ud_info	0
ins	계약	ins_cumny_cc_dt_spc	0
ins	계약	ins_cr_dh_stf_crr	1
ins	계약	ins_oj_ad_cnd	0
ins	계약	ins_cr_milg_relf	0
ins	계약	ins_cr_relpc_adr_crr	1
ins	계약	ins_cr_img_ud	0
ins	심사관리	ins_cr_bsns_supt_adm	0
ins	심사관리	ins_cr_udrtk_ap_crst	0
ins	심사관리	ins_bdl_ud_xcpt	0
ins	심사관리	ins_udw_cnr_cs_vl	0
ins	심사관리	ins_udwr_sb	0
ins	심사관리	ins_udwr_br_as	0
ins	심사관리	ins_scwnd_udst_xc	0
ins	심사관리	ins_udwr	1
ins	심사관리	ins_ud_dcn_psrt	0
ins	심사관리	ins_gd_csf_ud_auth	0
ins	심사관리	ins_ud	1
ins	심사관리	ins_ud_rqcr_rs	0
ins	심사관리	ins_udwr_as_st	0
ins	심사관리	ins_dgn_requ	0
ins	심사관리	ins_mdc_rst_it	0
ins	심사관리	ins_ud_rq_mtt	0
ins	심사관리	ins_udlmi_tp	0
ins	심사관리	ins_spc_adm_bj	0
ins	심사관리	ins_pl_qna_adm	0
ins	심사관리	ins_udwr_gd_as	0
ins	심사관리	ins_scwnd_qust	0
ins	심사관리	ins_utatp_ap	0
ins	심사관리	ins_ud_as_crr	0
ins	심사관리	ins_cr_ud_udrtk_bltgu_cn	0
ins	심사관리	ins_cndl_ud	0
ins	심사관리	ins_scwnd_udst_sbcvr	0
ins	심사관리	ins_cr_udwr_adm	0
ins	심사관리	ins_ud_cvr_dt_spc	0
ins	심사관리	ins_scwnd_udst	0
ins	심사관리	ins_acm_tp	0
ins	심사관리	ins_cr_udw_cnr_cs_vl	0
ins	심사관리	ins_ud_rst_acm	0
ins	심사관리	ins_ins_udwr	0
ins	심사관리	ins_ud_cvrad_atrvl_dtspc	0
ins	심사관리	ins_scwnd	0
ins	심사관리	ins_car_befo_ud	0
ins	심사관리	ins_ud_rst	0
ins	심사관리	ins_nrdps_befo_ud	0
ins	심사관리	ins_utgu_vlt_cn	0
ins	심사관리	ins_nrdps_befo_ud_alarm	0
ins	심사관리	ins_scwnd_qust_rpl	0
ins	심사관리	ins_car_befo_ud_alarm	0
ins	심사관리	ins_cr_udrtk_ap_bld	0
ins	심사관리	ins_cr_udrtk_ap_are	0
ins	심사관리	ins_crdis_rlpmi_cvr_acm_tp_mpp	0
ins	심사관리	ins_pl_qna_adm_rpl	0
ins	심사관리	ins_nxt_prvmn_rel	0
ins	심사관리	ins_utatp_cnn_plyno	0
ins	심사관리	ins_cr_ud_it	0
ins	심사관리	ins_ud_rst_acm_cvr_md	0
ins	심사관리	ins_cndl_ud_xc	0
ins	심사관리	ins_rstps_es	0
ins	심사관리	ins_tisrd_dsas_crr	0
ins	심사관리	ins_acm_tpcl_udrtk_lm	0
ins	심사관리	ins_cndl_ud_sbcvr	0
ins	심사관리	ins_lctn_cl_udwr	0
ins	심사관리	ins_ud_requ_dt_rs	0
ins	심사관리	ins_ba_ud_auth	0
ins	심사관리	ins_main_scwnd	0
ins	심사관리	ins_ud_cndl_dt_cn	0
ins	심사관리	ins_utatp	0
ins	심사관리	ins_ud_wrk_crr	0
ins	심사관리	ins_crdis_facvr_acm_tp_mpp	0
com	공통기타	com_inflw_img_mdf_spc	0
com	공통기타	com_hdcft_da_clm	0
com	공통기타	com_std_indcd_adm	0
com	공통기타	com_cno_ap_spc	0
com	공통기타	com_lgin_xcpt_dl	0
com	공통기타	com_tlm_ch_rq	0
com	공통기타	com_batch_pmtr	0
com	공통기타	com_file_updn_list_adm	0
com	공통기타	com_stf_rle_allct	0
com	공통기타	com_cptrb_rcpcr	0
com	공통기타	com_hdcft_da_dat	0
com	공통기타	com_scr_func	0
com	공통기타	com_cptrb_rcp	0
com	공통기타	com_inorg_dcu	0
com	공통기타	com_inr_memo	0
com	공통기타	com_lgin_xcpt_stf_dl	0
com	공통기타	com_prv_crr	0
com	공통기타	com_batch_wrk	0
com	공통기타	com_prvln_adm	0
com	공통기타	com_lms_msg_spc	0
com	공통기타	com_batch_wrk_psinf_crr	0
com	공통기타	com_psinf_aces_log_temp	0
com	공통기타	com_tlm_ba	0
com	공통기타	com_sms_msg_spc	0
com	공통기타	com_img_info_adm	0
com	공통기타	com_batch_prnot_spc	0
com	공통기타	com_smfl_ofplc	0
com	공통기타	com_hdcft_da_wrt	0
com	공통기타	com_sep_keep	0
com	공통기타	com_batch_wrk_cnf_spc	0
com	공통기타	com_file_save_pth	0
com	공통기타	com_psinf_edps	0
com	공통기타	com_scr_fvr	0
com	공통기타	com_batch_prnot_adm	0
com	공통기타	com_cus_info_mskdl_auadm	0
com	공통기타	com_inflw_img_bsns_memo	0
com	공통기타	com_acc_cnc_rq_adm	0
com	공통기타	com_tlm_mpp_clss	0
com	공통기타	com_batch_work_list	0
com	공통기타	com_sms_ts_adm	0
com	공통기타	com_inflw_img_file_elm	0
com	공통기타	com_batch_work_grp	0
com	공통기타	com_img_info_dt	0
com	공통기타	com_tlm_feld_ch	0
com	공통기타	com_prv_info	0
com	공통기타	com_batch_prnot_rq_adm	0
com	공통기타	com_inflw_img_ch_spc	0
com	공통기타	com_file_updn_rq_adm	0
com	공통기타	com_tlm_mpp_clss_ch	0
com	공통기타	com_tlm_save_tabl	0
com	공통기타	com_batch_prnot_cd	0
com	공통기타	com_pfm_dl_log_adm	0
com	공통기타	com_cno_ap	0
com	공통기타	com_cus_info_mskdl_bjadm	0
com	공통기타	com_inflw_img	0
com	공통기타	com_ums_snd_rst	0
com	공통기타	com_is_seq_adm	0
com	공통기타	com_cptrb_rcp_spc	0
com	공통기타	com_batch_wrk_psinf	0
com	공통기타	com_cmn_ctn_lgin_adm	0
com	공통기타	com_seqc_adm	0
com	공통기타	com_inr_ctm_cntrt_spc	0
com	공통기타	com_tlm_save_tabl_ch	0
com	공통기타	com_allct_av_rle	0
com	공통기타	com_str_scr	0
com	공통기타	com_prvmn_list	0
com	공통기타	com_batch_grp_pmtr_es_vl	0
com	공통기타	com_batch_pmtr_es_vl	0
com	공통기타	com_tabl_dat_ers_log	0
com	공통기타	com_inorg_dcu_cnn_org	0
com	공통기타	com_batch_wrk_crr	0
com	공통기타	com_prnot_adm	0
com	공통기타	com_hdcft_da_list	0
com	공통기타	com_tlm_feld	0
com	공통기타	com_jnl_log	0
com	공통기타	com_batch_crt_smfl	0
com	공통기타	com_fr_lgin_hms_adm	0
com	공통기타	com_inflw_img_rcgnt_rst	0
com	공통기타	com_batch_vrf_pmtr	0
sam	실적/통계	sam_asso_inq_reply_mtt	0
sam	실적/통계	sam_wkdgr_adm	0
sam	실적/통계	sam_bz_cls_dt	0
sam	실적/통계	sam_coop_av_mmcls	0
sam	실적/통계	sam_cr_cscl_sl	0
sam	실적/통계	sam_coop_av_dcls	0
sam	실적/통계	sam_car_gn_rspamt_adm	0
sam	실적/통계	sam_incm_prm_bz_av	0
lse	HFDS	lse_cer_clm_spqu_tp_crst	0
lse	HFDS	lse_cer_thmcl_dmtp_crst	0
lse	HFDS	lse_ce_relpc_spqu_crst	0
lse	HFDS	lse_cer_cr_spqu_crst	0
lse	HFDS	lse_clm_tpcl_dt_crst	0
lse	HFDS	lse_clm_tpcl_spqu_crst	0
lse	HFDS	lse_inscr_clm_spqu_crst	0
lse	HFDS	lse_thmcl_dm_tp_crst	0
lse	HFDS	lse_inssw_st	0
lse	HFDS	lse_cer_cnn_hspcl_crst	0
lse	HFDS	lse_cer_cnn_hspcl_dcrst	0
lse	HFDS	lse_clm_tpcl_crst	0
lse	HFDS	lse_bzorg_spc_adm_bj	0
igd	보험상품기본	igd_gd_sl_pl_cvr_adm	0
igd	보험상품기본	igd_gd_atr_apcd	0
igd	보험상품기본	igd_cvr_csf	0
igd	보험상품기본	igd_ltrm_bzcs	1
igd	보험상품기본	igd_crdis_cvr_mpp	0
igd	보험상품기본	igd_gd_cvr	1
igd	보험상품기본	igd_gd_rk_oj	0
igd	보험상품기본	igd_prnot_cop_elm_out_cnd	0
igd	보험상품기본	igd_nc_mtt_qust_it	0
igd	보험상품기본	igd_ltrm_rfd	0
igd	보험상품기본	igd_gd_sl_cvrcd	0
igd	보험상품기본	igd_ltrm_ba_atr_meta	0
igd	보험상품기본	igd_ins_itm_pst_csf	0
igd	보험상품기본	igd_scr_prnot_gd_atr	0
igd	보험상품기본	igd_prnot_ins_prc_ndx	0
igd	보험상품기본	igd_srp_vl_st	0
igd	보험상품기본	igd_atvt_dc_pnt_cu_st	0
igd	보험상품기본	igd_gd_vlidtn	0
igd	보험상품기본	igd_std_rkrt_gdcd_mpp	0
igd	보험상품기본	gd_rt	0
igd	보험상품기본	igd_cvr	1
igd	보험상품기본	igd_ltrm_prm	1
igd	보험상품기본	igd_dsas_flgcd	0
igd	보험상품기본	igd_clmcv_adm	0
igd	보험상품기본	igd_prnot_atmtt_prg	0
igd	보험상품기본	igd_gd_rk_tp	0
igd	보험상품기본	igd_ins_trm_pym_trm	0
igd	보험상품기본	igd_dcu_out_prg_adm	0
igd	보험상품기본	igd_gd_amd_flg	0
igd	보험상품기본	igd_nc_mtt_qusdc	0
igd	보험상품기본	igd_ltrm_rato_cop_it	1
igd	보험상품기본	gd_rt_ky	0
igd	보험상품기본	igd_nc_mtt_low_risk_st	0
igd	보험상품기본	igd_gd_xml_info	0
igd	보험상품기본	igd_nc_mtt_qust	0
igd	보험상품기본	igd_gd_sl_pl_adm	0
igd	보험상품기본	igd_gd_clm_cvr	0
igd	보험상품기본	igd_srp_atr	0
igd	보험상품기본	igd_scr_prnot_cvr_ordr	0
igd	보험상품기본	igd_intn_org_cvr	0
igd	보험상품기본	igd_std_rkrt_cd	0
igd	보험상품기본	igd_gd_cvr_isamt_st	0
igd	보험상품기본	igd_gd_us_atr	0
igd	보험상품기본	igd_gd_anal_da	0
igd	보험상품기본	igd_cvr_clmcv	0
igd	보험상품기본	igd_gd_ba_dcu_adm	0
igd	보험상품기본	igd_gd_sl_pl_cvr	0
igd	보험상품기본	igd_srp_ap_st	0
igd	보험상품기본	igd_ins_itm_use_csf	0
igd	보험상품기본	igd_clm_tp	0
igd	보험상품기본	igd_gd	1
igd	보험상품기본	igd_ltrm_rato	1
igd	보험상품기본	igd_gd_csf	0
igd	보험상품기본	igd_std_rkrt_cop	0
igd	보험상품기본	igd_gd_sl_cvr	0
igd	보험상품기본	igd_sl_cvr	0
igd	보험상품기본	gd_rt_crr	0
igd	보험상품기본	igd_prnot_gn_prg	0
igd	보험상품기본	igd_dsas_flg_rel	0
igd	보험상품기본	igd_gd_us_ins_cnd	0
igd	보험상품기본	igd_prnot_ntc_prg	0
igd	보험상품기본	igd_hlt_age_dc_ndxcl_dc_age	0
igd	보험상품기본	igd_prnot_cop_elm	0
igd	보험상품기본	igd_intn_org_cvr_rel	0
igd	보험상품기본	igd_clm_tp_cvr	0
igd	보험상품기본	igd_prnot_ntc_prg_cop	0
igd	보험상품기본	igd_cr_atr_meta	0
igd	보험상품기본	igd_cvr_subo_rel	0
igd	보험상품기본	igd_rk_tp	0
igd	보험상품기본	igd_ltrm_gd_rt_crr	0
igd	보험상품기본	igd_gd_sl_chn_rel	0
igd	보험상품기본	igd_gds_utgu	0
igd	보험상품기본	igd_nc_mtt_qust_xcpt_st	0
igd	보험상품기본	igd_cr_cvr_as_it	0
igd	보험상품기본	igd_rk_oj	0
igd	보험상품기본	igd_cr_cvr_asipp_flg	0
igd	보험상품기본	igd_nc_mtt_qusdc_it	0
igd	보험상품기본	igd_nc_mtt_rpl	0
igd	보험상품기본	igd_clmcv_atr	0
igd	보험상품기본	igd_instm_xpnm_adm	0
igd	보험상품기본	igd_ltrm_gd_rt_info	1
igd	보험상품기본	igd_ins_cnd_prg	0
igd	보험상품기본	igd_gd_bn_knd	0
igd	보험상품기본	igd_gd_cvrcl_acm_tp	0
igd	보험상품기본	igd_lsetm_cvr_adm	0
igd	보험상품기본	igd_gd_ap_nc_mtt	0
igd	보험상품기본	igd_ikd_atr_us_rel	0
igd	보험상품기본	igd_hlt_age_itcl_dc_ndx	0
igd	보험상품기본	igd_gd_sl_prm_es	0
igd	보험상품기본	igd_gd_pr_rt	0
igd	보험상품기본	igd_oj_tp_ap_csf	0
igd	보험상품기본	igd_gd_ap_dc_xc	0
igd	보험상품기본	igd_atvt_dc_pnt_cl_dscrt	0
igd	보험상품기본	igd_gd_rk_oj_cvr	0
igd	보험상품기본	igd_gd_sl_pl	0
igd	보험상품기본	igd_cvr_pst_csf	0
igd	보험상품기본	igd_nlisr_asso_cvr_cn	0
igd	보험상품기본	igd_carg_dlplc_aqr_rt	0
igd	보험상품기본	igd_oj_tp	0
igd	보험상품기본	igd_cr_cvr_asitc_clmcv	0
igd	보험상품기본	igd_gd_info_usr_adm	0
igd	보험상품기본	igd_clm_cvr	0
igd	보험상품기본	igd_gd_sl_trm	0
igd	보험상품기본	igd_gd_relpc	0
com	공통코드	met_std_dic	0
com	공통코드	met_cmn_msg	0
com	공통코드	met_subo_rel_cd_defn	0
com	공통코드	met_subo_rel_tp	0
com	공통코드	met_csfcd	0
com	공통코드	met_dtcd	0
com	공통코드	met_csfcd_us_rel	0
sam	조직/기관	sam_stf	0
sam	조직/기관	sam_org_tlno	0
sam	조직/기관	sam_org_str_crr	0
sam	조직/기관	sam_psn_info_crr	0
sam	조직/기관	sam_org_adr_crr	0
sam	조직/기관	sam_outs_org	0
sam	조직/기관	sam_stf_cntad	0
sam	조직/기관	sam_org_atr_ch_crr	0
sam	조직/기관	sam_stf_paff_crr	0
sam	조직/기관	sam_cnser_adm	0
sam	조직/기관	sam_stf_rle	0
sam	조직/기관	sam_stf_rltn	0
sam	조직/기관	sam_crstf_acc	0
sam	조직/기관	sam_stf_addr	0
sam	조직/기관	sam_org	0
sam	조직/기관	sam_org_ordr_adm	0
sam	조직/기관	sam_crf	0
sam	조직/기관	sam_crstf_acc_rq	0
ins	입출금	ins_auto_tf_rqdc_ssdt	0
ins	입출금	ins_condt_incm_prm	0
ins	입출금	ins_ins_cr	0
ins	입출금	ins_cvr_incm_prm	1
ins	입출금	ins_rtx_ss	0
ins	입출금	ins_rtx_ss_dt	0
ins	입출금	ins_ins_pl	0
ins	입출금	ins_auto_tf_spc	1
ins	입출금	ins_auto_tf_rqdc_ss	0
ins	입출금	ins_auto_trfrq	1
ins	입출금	ins_cvr_ins_pym_pr	0
ins	입출금	ins_incm_prm	1
ins	입출금	ins_bk_attf_rq_er	0
ins	입출금	ins_incm_prm_dc_spc	0
ins	입출금	ins_whpy_bj	1
ins	입출금	ins_auto_tf_schd	1
ins	입출금	ins_cvr_incm_prm_diss	0
ins	입출금	ins_py_act	0
ins	입출금	ins_py_dc	1
ins	입출금	ins_hpcar_srv_xc	0
ins	입출금	ins_fir_crd_rv_adm	0
ins	입출금	ins_cr_pty_nd_prm	0
ins	입출금	ins_auto_tf_pyr_noadm	0
ins	입출금	ins_prm_pym_pr	0
ins	입출금	ins_incm_phstf_rvsn_crr	0
ins	입출금	ins_crt_uc_spc	0
ins	입출금	ins_cr_nds_mstr	0
ins	입출금	ins_py	1
ins	입출금	ins_imty_wdrc_dl_spc	0
ins	입출금	ins_dp_dl_er	1
ins	입출금	ins_nrdps_prm_pym_pr	0
ins	입출금	ins_cr_cvr	0
ins	입출금	ins_inr_gir_ss	0
ins	입출금	ins_auto_trfrq_xcpt_spc	0
ins	입출금	ins_inprm_dh_stf_spc	0
ins	입출금	ins_condt_prm_pym_pr	0
ins	입출금	ins_rp_adm	1
ins	입출금	ins_tf_wrk_dl_crst	1
ins	입출금	ins_mnt_rp_adm	0
ins	입출금	cus_ctm_act	0
ins	입출금	ins_gren_cr_xc_spc	0
ins	입출금	ins_inprm_dh_stf	1
ins	입출금	ins_py_prv	0
